"Trial","Slider","Variable"
64,"Stimulus",1
65,"Stimulus",0
66,"Stimulus",0
67,"Stimulus",1
68,"Stimulus",0
69,"Stimulus",1
70,"Stimulus",1
71,"Stimulus",1
72,"Stimulus",1
73,"Stimulus",1
74,"Stimulus",1
75,"Stimulus",0
76,"Stimulus",1
77,"Stimulus",1
78,"Stimulus",1
79,"Stimulus",1
80,"Stimulus",1
81,"Stimulus",1
82,"Stimulus",0
83,"Stimulus",0
84,"Stimulus",0
85,"Stimulus",0
86,"Stimulus",0
87,"Stimulus",1
88,"Stimulus",1
89,"Stimulus",1
90,"Stimulus",1
91,"Stimulus",1
92,"Stimulus",1
93,"Stimulus",1
94,"Stimulus",0
95,"Stimulus",0
96,"Stimulus",1
97,"Stimulus",1
98,"Stimulus",0
99,"Stimulus",1
100,"Stimulus",1
101,"Stimulus",1
102,"Stimulus",1
103,"Stimulus",1
104,"Stimulus",1
105,"Stimulus",1
106,"Stimulus",1
107,"Stimulus",1
108,"Stimulus",0
109,"Stimulus",1
110,"Stimulus",1
111,"Stimulus",1
112,"Stimulus",1
113,"Stimulus",0
114,"Stimulus",1
115,"Stimulus",1
116,"Stimulus",1
117,"Stimulus",1
118,"Stimulus",0
119,"Stimulus",1
120,"Stimulus",1
121,"Stimulus",1
122,"Stimulus",1
123,"Stimulus",1
124,"Stimulus",1
125,"Stimulus",1
126,"Stimulus",0
127,"Stimulus",1
128,"Stimulus",0
129,"Stimulus",1
130,"Stimulus",1
131,"Stimulus",1
132,"Stimulus",1
133,"Stimulus",1
134,"Stimulus",1
135,"Stimulus",1
136,"Stimulus",0
137,"Stimulus",1
138,"Stimulus",1
139,"Stimulus",1
140,"Stimulus",0
141,"Stimulus",1
142,"Stimulus",1
143,"Stimulus",1
144,"Stimulus",1
145,"Stimulus",1
146,"Stimulus",1
147,"Stimulus",1
148,"Stimulus",1
149,"Stimulus",1
150,"Stimulus",1
151,"Stimulus",1
152,"Stimulus",1
153,"Stimulus",1
154,"Stimulus",1
155,"Stimulus",0
156,"Stimulus",1
157,"Stimulus",1
158,"Stimulus",1
159,"Stimulus",1
160,"Stimulus",1
161,"Stimulus",1
162,"Stimulus",1
163,"Stimulus",1
164,"Stimulus",1
165,"Stimulus",1
166,"Stimulus",1
167,"Stimulus",1
168,"Stimulus",1
169,"Stimulus",1
170,"Stimulus",1
171,"Stimulus",1
172,"Stimulus",1
173,"Stimulus",1
174,"Stimulus",1
175,"Stimulus",1
176,"Stimulus",1
177,"Stimulus",0
178,"Stimulus",1
179,"Stimulus",1
180,"Stimulus",0
181,"Stimulus",1
182,"Stimulus",1
183,"Stimulus",1
184,"Stimulus",1
185,"Stimulus",1
186,"Stimulus",1
187,"Stimulus",1
188,"Stimulus",1
189,"Stimulus",1
190,"Stimulus",1
191,"Stimulus",1
192,"Stimulus",0
193,"Stimulus",0
194,"Stimulus",1
195,"Stimulus",1
196,"Stimulus",0
197,"Stimulus",0
198,"Stimulus",1
199,"Stimulus",0
200,"Stimulus",1
201,"Stimulus",1
202,"Stimulus",0
203,"Stimulus",1
204,"Stimulus",0
205,"Stimulus",0
206,"Stimulus",0
207,"Stimulus",1
208,"Stimulus",0
209,"Stimulus",1
210,"Stimulus",1
211,"Stimulus",1
212,"Stimulus",1
213,"Stimulus",1
214,"Stimulus",0
215,"Stimulus",1
216,"Stimulus",1
217,"Stimulus",1
218,"Stimulus",1
219,"Stimulus",1
220,"Stimulus",1
221,"Stimulus",1
222,"Stimulus",1
223,"Stimulus",0
224,"Stimulus",0
225,"Stimulus",0
226,"Stimulus",0
227,"Stimulus",0
228,"Stimulus",1
229,"Stimulus",1
230,"Stimulus",1
231,"Stimulus",1
232,"Stimulus",1
233,"Stimulus",1
234,"Stimulus",1
235,"Stimulus",1
236,"Stimulus",1
237,"Stimulus",0
238,"Stimulus",1
239,"Stimulus",1
240,"Stimulus",1
241,"Stimulus",1
242,"Stimulus",1
243,"Stimulus",1
244,"Stimulus",1
245,"Stimulus",1
246,"Stimulus",1
247,"Stimulus",1
248,"Stimulus",0
249,"Stimulus",1
250,"Stimulus",0
251,"Stimulus",1
252,"Stimulus",1
253,"Stimulus",1
254,"Stimulus",1
255,"Stimulus",0
256,"Stimulus",1
257,"Stimulus",0
258,"Stimulus",0
259,"Stimulus",1
260,"Stimulus",1
261,"Stimulus",1
262,"Stimulus",0
263,"Stimulus",0
264,"Stimulus",1
265,"Stimulus",1
266,"Stimulus",1
267,"Stimulus",1
268,"Stimulus",0
269,"Stimulus",1
270,"Stimulus",0
271,"Stimulus",1
272,"Stimulus",1
273,"Stimulus",1
274,"Stimulus",0
275,"Stimulus",0
276,"Stimulus",1
277,"Stimulus",0
278,"Stimulus",0
279,"Stimulus",0
280,"Stimulus",1
281,"Stimulus",0
282,"Stimulus",0
283,"Stimulus",1
284,"Stimulus",1
285,"Stimulus",1
286,"Stimulus",1
287,"Stimulus",1
288,"Stimulus",0
289,"Stimulus",1
290,"Stimulus",0
291,"Stimulus",0
292,"Stimulus",0
293,"Stimulus",0
294,"Stimulus",0
295,"Stimulus",0
296,"Stimulus",0
297,"Stimulus",0
298,"Stimulus",0
299,"Stimulus",0
300,"Stimulus",1
1,"History",NA
2,"History",1
3,"History",1
4,"History",1
5,"History",0
6,"History",0
7,"History",1
8,"History",1
9,"History",1
10,"History",0
11,"History",1
12,"History",0
13,"History",1
14,"History",1
15,"History",1
16,"History",1
17,"History",1
18,"History",1
19,"History",1
20,"History",1
21,"History",1
22,"History",1
23,"History",1
24,"History",0
25,"History",1
26,"History",1
27,"History",1
28,"History",1
29,"History",1
30,"History",1
31,"History",1
32,"History",1
33,"History",1
34,"History",1
35,"History",1
36,"History",0
37,"History",1
38,"History",1
39,"History",0
40,"History",1
41,"History",1
42,"History",1
43,"History",1
44,"History",1
45,"History",0
46,"History",0
47,"History",1
48,"History",0
49,"History",1
50,"History",1
51,"History",1
52,"History",0
53,"History",0
54,"History",0
55,"History",0
56,"History",1
57,"History",1
58,"History",1
59,"History",0
60,"History",1
61,"History",1
62,"History",1
63,"History",0
64,"History",0
65,"History",0
66,"History",1
67,"History",0
68,"History",0
69,"History",1
70,"History",1
71,"History",1
72,"History",1
73,"History",1
74,"History",1
75,"History",0
76,"History",0
77,"History",1
78,"History",1
79,"History",1
80,"History",1
81,"History",1
82,"History",1
83,"History",1
84,"History",1
85,"History",1
86,"History",1
87,"History",1
88,"History",1
89,"History",1
90,"History",1
91,"History",1
92,"History",1
93,"History",1
94,"History",1
95,"History",1
96,"History",1
97,"History",0
98,"History",0
99,"History",0
100,"History",0
101,"History",1
102,"History",1
103,"History",0
104,"History",1
105,"History",1
106,"History",1
107,"History",1
108,"History",0
109,"History",0
110,"History",1
111,"History",1
112,"History",0
113,"History",0
114,"History",0
115,"History",1
116,"History",1
117,"History",1
118,"History",0
119,"History",0
120,"History",1
121,"History",0
122,"History",0
123,"History",1
124,"History",1
125,"History",1
126,"History",0
127,"History",0
128,"History",0
129,"History",0
130,"History",1
131,"History",1
132,"History",1
133,"History",1
134,"History",1
135,"History",1
136,"History",0
137,"History",0
138,"History",1
139,"History",1
140,"History",0
141,"History",0
142,"History",1
143,"History",1
144,"History",1
145,"History",1
146,"History",1
147,"History",1
148,"History",1
149,"History",1
150,"History",1
151,"History",1
152,"History",1
153,"History",1
154,"History",1
155,"History",1
156,"History",1
157,"History",1
158,"History",1
159,"History",1
160,"History",1
161,"History",1
162,"History",1
163,"History",1
164,"History",1
165,"History",1
166,"History",1
167,"History",1
168,"History",1
169,"History",1
170,"History",1
171,"History",1
172,"History",1
173,"History",1
174,"History",1
175,"History",0
176,"History",1
177,"History",1
178,"History",0
179,"History",1
180,"History",0
181,"History",0
182,"History",0
183,"History",1
184,"History",1
185,"History",0
186,"History",1
187,"History",1
188,"History",1
189,"History",1
190,"History",0
191,"History",1
192,"History",0
193,"History",1
194,"History",0
195,"History",1
196,"History",0
197,"History",1
198,"History",0
199,"History",0
200,"History",0
201,"History",1
202,"History",0
203,"History",0
204,"History",1
205,"History",0
206,"History",1
207,"History",0
208,"History",0
209,"History",0
210,"History",1
211,"History",1
212,"History",1
213,"History",1
214,"History",1
215,"History",0
216,"History",1
217,"History",0
218,"History",1
219,"History",1
220,"History",1
221,"History",1
222,"History",1
223,"History",1
224,"History",1
225,"History",1
226,"History",1
227,"History",1
228,"History",1
229,"History",1
230,"History",1
231,"History",1
232,"History",1
233,"History",1
234,"History",1
235,"History",1
236,"History",1
237,"History",1
238,"History",0
239,"History",1
240,"History",0
241,"History",0
242,"History",1
243,"History",1
244,"History",1
245,"History",1
246,"History",1
247,"History",1
248,"History",1
249,"History",0
250,"History",0
251,"History",0
252,"History",1
253,"History",1
254,"History",1
255,"History",0
256,"History",0
257,"History",0
258,"History",1
259,"History",0
260,"History",1
261,"History",1
262,"History",0
263,"History",0
264,"History",0
265,"History",0
266,"History",1
267,"History",0
268,"History",1
269,"History",0
270,"History",1
271,"History",1
272,"History",1
273,"History",1
274,"History",0
275,"History",0
276,"History",0
277,"History",0
278,"History",1
279,"History",1
280,"History",0
281,"History",1
282,"History",0
283,"History",0
284,"History",1
285,"History",1
286,"History",1
287,"History",1
288,"History",1
289,"History",1
290,"History",1
291,"History",1
292,"History",1
293,"History",1
294,"History",1
295,"History",1
296,"History",1
297,"History",1
298,"History",1
299,"History",1
300,"History",0
1,"History_slider",50
2,"History_slider",57.1428571428571
3,"History_slider",62.5
4,"History_slider",66.6666666666667
5,"History_slider",60
6,"History_slider",63.6363636363636
7,"History_slider",63.6363636363636
8,"History_slider",63.6363636363636
9,"History_slider",63.6363636363636
10,"History_slider",63.6363636363636
11,"History_slider",72.7272727272727
12,"History_slider",81.8181818181818
13,"History_slider",81.8181818181818
14,"History_slider",81.8181818181818
15,"History_slider",81.8181818181818
16,"History_slider",90.9090909090909
17,"History_slider",90.9090909090909
18,"History_slider",100
19,"History_slider",90.9090909090909
20,"History_slider",90.9090909090909
21,"History_slider",90.9090909090909
22,"History_slider",90.9090909090909
23,"History_slider",90.9090909090909
24,"History_slider",90.9090909090909
25,"History_slider",90.9090909090909
26,"History_slider",90.9090909090909
27,"History_slider",90.9090909090909
28,"History_slider",90.9090909090909
29,"History_slider",90.9090909090909
30,"History_slider",100
31,"History_slider",90.9090909090909
32,"History_slider",90.9090909090909
33,"History_slider",90.9090909090909
34,"History_slider",81.8181818181818
35,"History_slider",81.8181818181818
36,"History_slider",81.8181818181818
37,"History_slider",81.8181818181818
38,"History_slider",81.8181818181818
39,"History_slider",81.8181818181818
40,"History_slider",72.7272727272727
41,"History_slider",63.6363636363636
42,"History_slider",72.7272727272727
43,"History_slider",63.6363636363636
44,"History_slider",63.6363636363636
45,"History_slider",72.7272727272727
46,"History_slider",72.7272727272727
47,"History_slider",63.6363636363636
48,"History_slider",54.5454545454545
49,"History_slider",45.4545454545455
50,"History_slider",36.3636363636364
51,"History_slider",45.4545454545455
52,"History_slider",54.5454545454545
53,"History_slider",54.5454545454545
54,"History_slider",54.5454545454545
55,"History_slider",54.5454545454545
56,"History_slider",54.5454545454545
57,"History_slider",54.5454545454545
58,"History_slider",54.5454545454545
59,"History_slider",54.5454545454545
60,"History_slider",54.5454545454545
61,"History_slider",63.6363636363636
62,"History_slider",54.5454545454545
63,"History_slider",45.4545454545455
64,"History_slider",45.4545454545455
65,"History_slider",54.5454545454545
66,"History_slider",54.5454545454545
67,"History_slider",54.5454545454545
68,"History_slider",54.5454545454545
69,"History_slider",63.6363636363636
70,"History_slider",63.6363636363636
71,"History_slider",63.6363636363636
72,"History_slider",63.6363636363636
73,"History_slider",72.7272727272727
74,"History_slider",81.8181818181818
75,"History_slider",81.8181818181818
76,"History_slider",81.8181818181818
77,"History_slider",81.8181818181818
78,"History_slider",81.8181818181818
79,"History_slider",81.8181818181818
80,"History_slider",81.8181818181818
81,"History_slider",90.9090909090909
82,"History_slider",100
83,"History_slider",100
84,"History_slider",100
85,"History_slider",100
86,"History_slider",100
87,"History_slider",100
88,"History_slider",100
89,"History_slider",100
90,"History_slider",100
91,"History_slider",100
92,"History_slider",90.9090909090909
93,"History_slider",81.8181818181818
94,"History_slider",72.7272727272727
95,"History_slider",63.6363636363636
96,"History_slider",63.6363636363636
97,"History_slider",63.6363636363636
98,"History_slider",54.5454545454545
99,"History_slider",54.5454545454545
100,"History_slider",54.5454545454545
101,"History_slider",54.5454545454545
102,"History_slider",54.5454545454545
103,"History_slider",54.5454545454545
104,"History_slider",54.5454545454545
105,"History_slider",63.6363636363636
106,"History_slider",72.7272727272727
107,"History_slider",63.6363636363636
108,"History_slider",54.5454545454545
109,"History_slider",54.5454545454545
110,"History_slider",54.5454545454545
111,"History_slider",54.5454545454545
112,"History_slider",54.5454545454545
113,"History_slider",45.4545454545455
114,"History_slider",45.4545454545455
115,"History_slider",54.5454545454545
116,"History_slider",45.4545454545455
117,"History_slider",36.3636363636364
118,"History_slider",45.4545454545455
119,"History_slider",54.5454545454545
120,"History_slider",63.6363636363636
121,"History_slider",54.5454545454545
122,"History_slider",45.4545454545455
123,"History_slider",36.3636363636364
124,"History_slider",36.3636363636364
125,"History_slider",45.4545454545455
126,"History_slider",45.4545454545455
127,"History_slider",54.5454545454545
128,"History_slider",63.6363636363636
129,"History_slider",63.6363636363636
130,"History_slider",63.6363636363636
131,"History_slider",54.5454545454545
132,"History_slider",54.5454545454545
133,"History_slider",63.6363636363636
134,"History_slider",72.7272727272727
135,"History_slider",72.7272727272727
136,"History_slider",63.6363636363636
137,"History_slider",63.6363636363636
138,"History_slider",63.6363636363636
139,"History_slider",63.6363636363636
140,"History_slider",63.6363636363636
141,"History_slider",63.6363636363636
142,"History_slider",72.7272727272727
143,"History_slider",81.8181818181818
144,"History_slider",81.8181818181818
145,"History_slider",81.8181818181818
146,"History_slider",90.9090909090909
147,"History_slider",100
148,"History_slider",100
149,"History_slider",100
150,"History_slider",100
151,"History_slider",100
152,"History_slider",100
153,"History_slider",100
154,"History_slider",100
155,"History_slider",100
156,"History_slider",100
157,"History_slider",100
158,"History_slider",100
159,"History_slider",100
160,"History_slider",100
161,"History_slider",100
162,"History_slider",100
163,"History_slider",100
164,"History_slider",100
165,"History_slider",100
166,"History_slider",100
167,"History_slider",100
168,"History_slider",100
169,"History_slider",100
170,"History_slider",90.9090909090909
171,"History_slider",90.9090909090909
172,"History_slider",90.9090909090909
173,"History_slider",81.8181818181818
174,"History_slider",81.8181818181818
175,"History_slider",72.7272727272727
176,"History_slider",63.6363636363636
177,"History_slider",54.5454545454545
178,"History_slider",54.5454545454545
179,"History_slider",54.5454545454545
180,"History_slider",45.4545454545455
181,"History_slider",54.5454545454545
182,"History_slider",54.5454545454545
183,"History_slider",54.5454545454545
184,"History_slider",63.6363636363636
185,"History_slider",54.5454545454545
186,"History_slider",63.6363636363636
187,"History_slider",63.6363636363636
188,"History_slider",72.7272727272727
189,"History_slider",63.6363636363636
190,"History_slider",63.6363636363636
191,"History_slider",63.6363636363636
192,"History_slider",63.6363636363636
193,"History_slider",54.5454545454545
194,"History_slider",45.4545454545455
195,"History_slider",36.3636363636364
196,"History_slider",45.4545454545455
197,"History_slider",36.3636363636364
198,"History_slider",36.3636363636364
199,"History_slider",36.3636363636364
200,"History_slider",36.3636363636364
201,"History_slider",36.3636363636364
202,"History_slider",36.3636363636364
203,"History_slider",27.2727272727273
204,"History_slider",27.2727272727273
205,"History_slider",36.3636363636364
206,"History_slider",45.4545454545455
207,"History_slider",45.4545454545455
208,"History_slider",54.5454545454545
209,"History_slider",63.6363636363636
210,"History_slider",54.5454545454545
211,"History_slider",63.6363636363636
212,"History_slider",54.5454545454545
213,"History_slider",63.6363636363636
214,"History_slider",72.7272727272727
215,"History_slider",81.8181818181818
216,"History_slider",81.8181818181818
217,"History_slider",81.8181818181818
218,"History_slider",81.8181818181818
219,"History_slider",81.8181818181818
220,"History_slider",81.8181818181818
221,"History_slider",90.9090909090909
222,"History_slider",90.9090909090909
223,"History_slider",100
224,"History_slider",100
225,"History_slider",100
226,"History_slider",100
227,"History_slider",100
228,"History_slider",100
229,"History_slider",100
230,"History_slider",100
231,"History_slider",100
232,"History_slider",100
233,"History_slider",90.9090909090909
234,"History_slider",90.9090909090909
235,"History_slider",81.8181818181818
236,"History_slider",72.7272727272727
237,"History_slider",72.7272727272727
238,"History_slider",72.7272727272727
239,"History_slider",72.7272727272727
240,"History_slider",72.7272727272727
241,"History_slider",72.7272727272727
242,"History_slider",72.7272727272727
243,"History_slider",72.7272727272727
244,"History_slider",72.7272727272727
245,"History_slider",63.6363636363636
246,"History_slider",63.6363636363636
247,"History_slider",72.7272727272727
248,"History_slider",72.7272727272727
249,"History_slider",72.7272727272727
250,"History_slider",63.6363636363636
251,"History_slider",54.5454545454545
252,"History_slider",45.4545454545455
253,"History_slider",45.4545454545455
254,"History_slider",36.3636363636364
255,"History_slider",45.4545454545455
256,"History_slider",54.5454545454545
257,"History_slider",54.5454545454545
258,"History_slider",45.4545454545455
259,"History_slider",36.3636363636364
260,"History_slider",27.2727272727273
261,"History_slider",36.3636363636364
262,"History_slider",36.3636363636364
263,"History_slider",45.4545454545455
264,"History_slider",36.3636363636364
265,"History_slider",45.4545454545455
266,"History_slider",45.4545454545455
267,"History_slider",45.4545454545455
268,"History_slider",54.5454545454545
269,"History_slider",54.5454545454545
270,"History_slider",54.5454545454545
271,"History_slider",54.5454545454545
272,"History_slider",45.4545454545455
273,"History_slider",54.5454545454545
274,"History_slider",54.5454545454545
275,"History_slider",54.5454545454545
276,"History_slider",54.5454545454545
277,"History_slider",45.4545454545455
278,"History_slider",36.3636363636364
279,"History_slider",36.3636363636364
280,"History_slider",45.4545454545455
281,"History_slider",54.5454545454545
282,"History_slider",63.6363636363636
283,"History_slider",72.7272727272727
284,"History_slider",72.7272727272727
285,"History_slider",72.7272727272727
286,"History_slider",81.8181818181818
287,"History_slider",81.8181818181818
288,"History_slider",90.9090909090909
289,"History_slider",100
290,"History_slider",100
291,"History_slider",100
292,"History_slider",100
293,"History_slider",100
294,"History_slider",100
295,"History_slider",90.9090909090909
296,"History_slider",90
297,"History_slider",88.8888888888889
298,"History_slider",87.5
299,"History_slider",85.7142857142857
300,"History_slider",83.3333333333333
1,"Stimulus_slider",83.3333333333333
2,"Stimulus_slider",71.4285714285714
3,"Stimulus_slider",62.5
4,"Stimulus_slider",55.5555555555556
5,"Stimulus_slider",60
6,"Stimulus_slider",63.6363636363636
7,"Stimulus_slider",63.6363636363636
8,"Stimulus_slider",63.6363636363636
9,"Stimulus_slider",63.6363636363636
10,"Stimulus_slider",63.6363636363636
11,"Stimulus_slider",63.6363636363636
12,"Stimulus_slider",54.5454545454545
13,"Stimulus_slider",54.5454545454545
14,"Stimulus_slider",54.5454545454545
15,"Stimulus_slider",54.5454545454545
16,"Stimulus_slider",45.4545454545455
17,"Stimulus_slider",36.3636363636364
18,"Stimulus_slider",27.2727272727273
19,"Stimulus_slider",27.2727272727273
20,"Stimulus_slider",27.2727272727273
21,"Stimulus_slider",27.2727272727273
22,"Stimulus_slider",36.3636363636364
23,"Stimulus_slider",45.4545454545455
24,"Stimulus_slider",54.5454545454545
25,"Stimulus_slider",63.6363636363636
26,"Stimulus_slider",72.7272727272727
27,"Stimulus_slider",81.8181818181818
28,"Stimulus_slider",90.9090909090909
29,"Stimulus_slider",100
30,"Stimulus_slider",100
31,"Stimulus_slider",100
32,"Stimulus_slider",100
33,"Stimulus_slider",100
34,"Stimulus_slider",100
35,"Stimulus_slider",100
36,"Stimulus_slider",100
37,"Stimulus_slider",100
38,"Stimulus_slider",100
39,"Stimulus_slider",100
40,"Stimulus_slider",90.9090909090909
41,"Stimulus_slider",90.9090909090909
42,"Stimulus_slider",90.9090909090909
43,"Stimulus_slider",81.8181818181818
44,"Stimulus_slider",81.8181818181818
45,"Stimulus_slider",81.8181818181818
46,"Stimulus_slider",81.8181818181818
47,"Stimulus_slider",72.7272727272727
48,"Stimulus_slider",72.7272727272727
49,"Stimulus_slider",63.6363636363636
50,"Stimulus_slider",63.6363636363636
51,"Stimulus_slider",72.7272727272727
52,"Stimulus_slider",72.7272727272727
53,"Stimulus_slider",72.7272727272727
54,"Stimulus_slider",72.7272727272727
55,"Stimulus_slider",63.6363636363636
56,"Stimulus_slider",63.6363636363636
57,"Stimulus_slider",63.6363636363636
58,"Stimulus_slider",63.6363636363636
59,"Stimulus_slider",63.6363636363636
60,"Stimulus_slider",63.6363636363636
61,"Stimulus_slider",54.5454545454545
62,"Stimulus_slider",54.5454545454545
63,"Stimulus_slider",45.4545454545455
64,"Stimulus_slider",45.4545454545455
65,"Stimulus_slider",54.5454545454545
66,"Stimulus_slider",63.6363636363636
67,"Stimulus_slider",63.6363636363636
68,"Stimulus_slider",63.6363636363636
69,"Stimulus_slider",72.7272727272727
70,"Stimulus_slider",63.6363636363636
71,"Stimulus_slider",72.7272727272727
72,"Stimulus_slider",81.8181818181818
73,"Stimulus_slider",81.8181818181818
74,"Stimulus_slider",90.9090909090909
75,"Stimulus_slider",90.9090909090909
76,"Stimulus_slider",90.9090909090909
77,"Stimulus_slider",81.8181818181818
78,"Stimulus_slider",72.7272727272727
79,"Stimulus_slider",63.6363636363636
80,"Stimulus_slider",54.5454545454545
81,"Stimulus_slider",54.5454545454545
82,"Stimulus_slider",54.5454545454545
83,"Stimulus_slider",54.5454545454545
84,"Stimulus_slider",54.5454545454545
85,"Stimulus_slider",54.5454545454545
86,"Stimulus_slider",54.5454545454545
87,"Stimulus_slider",54.5454545454545
88,"Stimulus_slider",63.6363636363636
89,"Stimulus_slider",63.6363636363636
90,"Stimulus_slider",63.6363636363636
91,"Stimulus_slider",72.7272727272727
92,"Stimulus_slider",81.8181818181818
93,"Stimulus_slider",72.7272727272727
94,"Stimulus_slider",72.7272727272727
95,"Stimulus_slider",72.7272727272727
96,"Stimulus_slider",72.7272727272727
97,"Stimulus_slider",72.7272727272727
98,"Stimulus_slider",72.7272727272727
99,"Stimulus_slider",72.7272727272727
100,"Stimulus_slider",81.8181818181818
101,"Stimulus_slider",90.9090909090909
102,"Stimulus_slider",90.9090909090909
103,"Stimulus_slider",81.8181818181818
104,"Stimulus_slider",90.9090909090909
105,"Stimulus_slider",90.9090909090909
106,"Stimulus_slider",90.9090909090909
107,"Stimulus_slider",90.9090909090909
108,"Stimulus_slider",81.8181818181818
109,"Stimulus_slider",81.8181818181818
110,"Stimulus_slider",81.8181818181818
111,"Stimulus_slider",81.8181818181818
112,"Stimulus_slider",81.8181818181818
113,"Stimulus_slider",72.7272727272727
114,"Stimulus_slider",81.8181818181818
115,"Stimulus_slider",81.8181818181818
116,"Stimulus_slider",81.8181818181818
117,"Stimulus_slider",81.8181818181818
118,"Stimulus_slider",81.8181818181818
119,"Stimulus_slider",90.9090909090909
120,"Stimulus_slider",90.9090909090909
121,"Stimulus_slider",81.8181818181818
122,"Stimulus_slider",81.8181818181818
123,"Stimulus_slider",72.7272727272727
124,"Stimulus_slider",81.8181818181818
125,"Stimulus_slider",81.8181818181818
126,"Stimulus_slider",81.8181818181818
127,"Stimulus_slider",81.8181818181818
128,"Stimulus_slider",81.8181818181818
129,"Stimulus_slider",81.8181818181818
130,"Stimulus_slider",81.8181818181818
131,"Stimulus_slider",72.7272727272727
132,"Stimulus_slider",81.8181818181818
133,"Stimulus_slider",81.8181818181818
134,"Stimulus_slider",90.9090909090909
135,"Stimulus_slider",81.8181818181818
136,"Stimulus_slider",81.8181818181818
137,"Stimulus_slider",81.8181818181818
138,"Stimulus_slider",81.8181818181818
139,"Stimulus_slider",81.8181818181818
140,"Stimulus_slider",81.8181818181818
141,"Stimulus_slider",81.8181818181818
142,"Stimulus_slider",90.9090909090909
143,"Stimulus_slider",90.9090909090909
144,"Stimulus_slider",90.9090909090909
145,"Stimulus_slider",90.9090909090909
146,"Stimulus_slider",100
147,"Stimulus_slider",100
148,"Stimulus_slider",100
149,"Stimulus_slider",100
150,"Stimulus_slider",90.9090909090909
151,"Stimulus_slider",90.9090909090909
152,"Stimulus_slider",90.9090909090909
153,"Stimulus_slider",90.9090909090909
154,"Stimulus_slider",90.9090909090909
155,"Stimulus_slider",90.9090909090909
156,"Stimulus_slider",90.9090909090909
157,"Stimulus_slider",90.9090909090909
158,"Stimulus_slider",90.9090909090909
159,"Stimulus_slider",90.9090909090909
160,"Stimulus_slider",90.9090909090909
161,"Stimulus_slider",100
162,"Stimulus_slider",100
163,"Stimulus_slider",100
164,"Stimulus_slider",100
165,"Stimulus_slider",100
166,"Stimulus_slider",100
167,"Stimulus_slider",100
168,"Stimulus_slider",100
169,"Stimulus_slider",100
170,"Stimulus_slider",100
171,"Stimulus_slider",100
172,"Stimulus_slider",90.9090909090909
173,"Stimulus_slider",90.9090909090909
174,"Stimulus_slider",90.9090909090909
175,"Stimulus_slider",81.8181818181818
176,"Stimulus_slider",81.8181818181818
177,"Stimulus_slider",81.8181818181818
178,"Stimulus_slider",81.8181818181818
179,"Stimulus_slider",81.8181818181818
180,"Stimulus_slider",81.8181818181818
181,"Stimulus_slider",81.8181818181818
182,"Stimulus_slider",81.8181818181818
183,"Stimulus_slider",90.9090909090909
184,"Stimulus_slider",90.9090909090909
185,"Stimulus_slider",90.9090909090909
186,"Stimulus_slider",100
187,"Stimulus_slider",90.9090909090909
188,"Stimulus_slider",81.8181818181818
189,"Stimulus_slider",81.8181818181818
190,"Stimulus_slider",81.8181818181818
191,"Stimulus_slider",72.7272727272727
192,"Stimulus_slider",63.6363636363636
193,"Stimulus_slider",63.6363636363636
194,"Stimulus_slider",54.5454545454545
195,"Stimulus_slider",54.5454545454545
196,"Stimulus_slider",54.5454545454545
197,"Stimulus_slider",45.4545454545455
198,"Stimulus_slider",54.5454545454545
199,"Stimulus_slider",54.5454545454545
200,"Stimulus_slider",45.4545454545455
201,"Stimulus_slider",36.3636363636364
202,"Stimulus_slider",45.4545454545455
203,"Stimulus_slider",45.4545454545455
204,"Stimulus_slider",45.4545454545455
205,"Stimulus_slider",54.5454545454545
206,"Stimulus_slider",54.5454545454545
207,"Stimulus_slider",54.5454545454545
208,"Stimulus_slider",63.6363636363636
209,"Stimulus_slider",54.5454545454545
210,"Stimulus_slider",63.6363636363636
211,"Stimulus_slider",72.7272727272727
212,"Stimulus_slider",81.8181818181818
213,"Stimulus_slider",81.8181818181818
214,"Stimulus_slider",90.9090909090909
215,"Stimulus_slider",90.9090909090909
216,"Stimulus_slider",90.9090909090909
217,"Stimulus_slider",90.9090909090909
218,"Stimulus_slider",81.8181818181818
219,"Stimulus_slider",72.7272727272727
220,"Stimulus_slider",72.7272727272727
221,"Stimulus_slider",63.6363636363636
222,"Stimulus_slider",54.5454545454545
223,"Stimulus_slider",54.5454545454545
224,"Stimulus_slider",54.5454545454545
225,"Stimulus_slider",54.5454545454545
226,"Stimulus_slider",54.5454545454545
227,"Stimulus_slider",54.5454545454545
228,"Stimulus_slider",54.5454545454545
229,"Stimulus_slider",63.6363636363636
230,"Stimulus_slider",72.7272727272727
231,"Stimulus_slider",81.8181818181818
232,"Stimulus_slider",81.8181818181818
233,"Stimulus_slider",90.9090909090909
234,"Stimulus_slider",90.9090909090909
235,"Stimulus_slider",90.9090909090909
236,"Stimulus_slider",90.9090909090909
237,"Stimulus_slider",90.9090909090909
238,"Stimulus_slider",90.9090909090909
239,"Stimulus_slider",90.9090909090909
240,"Stimulus_slider",90.9090909090909
241,"Stimulus_slider",90.9090909090909
242,"Stimulus_slider",90.9090909090909
243,"Stimulus_slider",90.9090909090909
244,"Stimulus_slider",90.9090909090909
245,"Stimulus_slider",81.8181818181818
246,"Stimulus_slider",81.8181818181818
247,"Stimulus_slider",81.8181818181818
248,"Stimulus_slider",81.8181818181818
249,"Stimulus_slider",81.8181818181818
